src_type	src	dest_type	dest	direction	type
SYMBOL	KIT	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	KIT	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	RHOA	SYMBOL	ACTB	directed	Process(activation)
SYMBOL	RHOA	SYMBOL	ACTG1	directed	Process(activation)
SYMBOL	LCP2	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	LCP2	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	LCP2	SYMBOL	SKAP1	undirected	Binding
SYMBOL	MET	SYMBOL	CRK	directed	Process(activation)
SYMBOL	MET	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	MET	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	MET	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	MET	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	MET	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	AFDN	SYMBOL	CTNND1	directed	Process(activation)
SYMBOL	AFDN	SYMBOL	SIPA1	directed	Process(inhibition)
SYMBOL	NGFR	SYMBOL	CRK	directed	Process(activation)
SYMBOL	NGFR	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	NGFR	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	NGFR	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	NGFR	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	NGFR	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	P2RY1	SYMBOL	GNAQ	directed	Process(activation)
SYMBOL	P2RY1	SYMBOL	GNAS	directed	Process(activation)
SYMBOL	PARD6A	SYMBOL	PRKCI	undirected	Binding
SYMBOL	PARD6A	SYMBOL	PRKCZ	undirected	Binding
SYMBOL	PARD6A	SYMBOL	PARD3	undirected	Binding
SYMBOL	PARD6A	SYMBOL	PARD6G	undirected	Binding
SYMBOL	PARD6A	SYMBOL	PARD6B	undirected	Binding
SYMBOL	PDGFRA	SYMBOL	CRK	directed	Process(activation)
SYMBOL	PDGFRA	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	PDGFRA	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	PDGFRA	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	PDGFRA	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	PDGFRA	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	CRK	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	PDGFRB	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	RAPGEF6	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	RAPGEF6	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALML5	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	PFN1	SYMBOL	ACTB	directed	Process(activation)
SYMBOL	PFN1	SYMBOL	ACTG1	directed	Process(activation)
SYMBOL	PFN2	SYMBOL	ACTB	directed	Process(activation)
SYMBOL	PFN2	SYMBOL	ACTG1	directed	Process(activation)
SYMBOL	PIK3CA	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3CA	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3CA	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	PIK3CB	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3CB	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3CB	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	PIK3CD	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3CD	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3CD	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	PIK3R1	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3R1	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3R1	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	PIK3R2	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3R2	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3R2	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	PFN3	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	PFN4	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	PFN1	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	PFN2	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	TLN1	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	VASP	directed	Process(activation)
SYMBOL	APBB1IP	SYMBOL	TLN2	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	PRKD3	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	PRKD2	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	PRKD1	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	PRKD3	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	PRKD2	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	PRKD1	directed	Process(activation)
SYMBOL	PRKCG	SYMBOL	PRKD3	directed	Process(activation)
SYMBOL	PRKCG	SYMBOL	PRKD2	directed	Process(activation)
SYMBOL	PRKCG	SYMBOL	PRKD1	directed	Process(activation)
SYMBOL	PRKCI	SYMBOL	PRKCZ	undirected	Binding
SYMBOL	PRKCI	SYMBOL	PARD3	undirected	Binding
SYMBOL	PRKCI	SYMBOL	PARD6G	undirected	Binding
SYMBOL	PRKCI	SYMBOL	PARD6B	undirected	Binding
SYMBOL	PRKD1	SYMBOL	ITGAL	directed	Process(activation)
SYMBOL	PRKD1	SYMBOL	ITGAM	directed	Process(activation)
SYMBOL	PRKD1	SYMBOL	ITGB1	directed	Process(activation)
SYMBOL	PRKD1	SYMBOL	ITGB2	directed	Process(activation)
SYMBOL	PRKD1	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	PRKD1	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	PARD3	undirected	Binding
SYMBOL	PRKCZ	SYMBOL	PARD6G	undirected	Binding
SYMBOL	PRKCZ	SYMBOL	PARD6B	undirected	Binding
SYMBOL	MAP2K3	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	MAP2K3	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	MAP2K3	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	MAP2K3	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	MAP2K6	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	MAP2K6	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	MAP2K6	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	MAP2K6	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PARD3	SYMBOL	PARD6G	undirected	Binding
SYMBOL	PARD3	SYMBOL	PARD6B	undirected	Binding
SYMBOL	LPAR5	SYMBOL	GNAQ	directed	Process(activation)
SYMBOL	LPAR5	SYMBOL	GNAS	directed	Process(activation)
SYMBOL	SIPA1L2	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	SIPA1L2	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PARD6A	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PRKCI	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PRKCZ	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PARD3	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PARD6G	directed	Process(activation)
SYMBOL	RAC1	SYMBOL	PARD6B	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PARD6A	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PRKCI	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PRKCZ	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PARD3	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PARD6G	directed	Process(activation)
SYMBOL	RAC2	SYMBOL	PARD6B	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PARD6A	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PRKCI	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PRKCZ	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PARD3	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PARD6G	directed	Process(activation)
SYMBOL	RAC3	SYMBOL	PARD6B	directed	Process(activation)
SYMBOL	RALGDS	SYMBOL	RAC1	directed	Process(activation)
SYMBOL	RALGDS	SYMBOL	RAC2	directed	Process(activation)
SYMBOL	RALGDS	SYMBOL	RAC3	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	RGS14	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	ID1	directed	Process(inhibition)
SYMBOL	RAP1A	SYMBOL	AFDN	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PLCE1	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3CA	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3CB	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3CD	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3R1	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3R2	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	APBB1IP	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PRKD1	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	MAP2K3	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	MAP2K6	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	RALGDS	directed	Process(inhibition)
SYMBOL	RAP1A	SYMBOL	ARAP3	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	SRC	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	TIAM1	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	VAV2	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	RASSF5	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	PIK3R3	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	KRIT1	directed	Process(activation)
SYMBOL	RAP1A	SYMBOL	FARP2	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	RGS14	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	ID1	directed	Process(inhibition)
SYMBOL	RAP1B	SYMBOL	AFDN	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PLCE1	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3CA	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3CB	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3CD	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3R1	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3R2	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	APBB1IP	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PRKD1	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	MAP2K3	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	MAP2K6	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	RALGDS	directed	Process(inhibition)
SYMBOL	RAP1B	SYMBOL	ARAP3	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	SRC	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	TIAM1	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	VAV2	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	RASSF5	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	PIK3R3	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	KRIT1	directed	Process(activation)
SYMBOL	RAP1B	SYMBOL	FARP2	directed	Process(activation)
SYMBOL	RAP1GAP	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	RAP1GAP	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	ARAP3	SYMBOL	RHOA	directed	Process(activation)
SYMBOL	SIPA1	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	SIPA1	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	SRC	SYMBOL	FARP2	undirected	Binding
SYMBOL	SRC	SYMBOL	CDC42	directed	Process(activation)
SYMBOL	TEK	SYMBOL	CRK	directed	Process(activation)
SYMBOL	TEK	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	TEK	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	TEK	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	TEK	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	TEK	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	TIAM1	SYMBOL	VAV2	undirected	Binding
SYMBOL	TLN1	SYMBOL	ITGA2B	directed	Process(activation)
SYMBOL	TLN1	SYMBOL	ITGB3	directed	Process(activation)
SYMBOL	VASP	SYMBOL	ACTB	directed	Process(activation)
SYMBOL	VASP	SYMBOL	ACTG1	directed	Process(activation)
SYMBOL	VAV2	SYMBOL	RAC1	directed	Process(activation)
SYMBOL	VAV2	SYMBOL	RAC2	directed	Process(activation)
SYMBOL	VAV2	SYMBOL	RAC3	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALM1	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALM2	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALM3	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALML3	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	RASSF5	SYMBOL	ITGAL	directed	Process(activation)
SYMBOL	RASSF5	SYMBOL	ITGAM	directed	Process(activation)
SYMBOL	RASSF5	SYMBOL	ITGB1	directed	Process(activation)
SYMBOL	RASSF5	SYMBOL	ITGB2	directed	Process(activation)
SYMBOL	TLN2	SYMBOL	ITGA2B	directed	Process(activation)
SYMBOL	TLN2	SYMBOL	ITGB3	directed	Process(activation)
SYMBOL	PARD6G	SYMBOL	PARD6B	undirected	Binding
SYMBOL	PIK3R3	SYMBOL	AKT3	directed	Process(activation)
SYMBOL	PIK3R3	SYMBOL	AKT1	directed	Process(activation)
SYMBOL	PIK3R3	SYMBOL	AKT2	directed	Process(activation)
SYMBOL	SKAP1	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	SKAP1	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	KRIT1	SYMBOL	CTNNB1	directed	Process(activation)
SYMBOL	F2RL3	SYMBOL	GNAQ	directed	Process(activation)
SYMBOL	F2RL3	SYMBOL	GNAS	directed	Process(activation)
SYMBOL	LPAR2	SYMBOL	GNAQ	directed	Process(activation)
SYMBOL	LPAR2	SYMBOL	GNAS	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY1	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY2	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY3	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY5	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY6	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY7	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY8	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY9	directed	Process(activation)
SYMBOL	CALML4	SYMBOL	ADCY4	directed	Process(activation)
SYMBOL	MAGI1	SYMBOL	RAPGEF6	directed	Process(activation)
SYMBOL	MAGI1	SYMBOL	RAPGEF2	directed	Process(activation)
SYMBOL	BCAR1	SYMBOL	CRK	directed	Process(activation)
SYMBOL	BCAR1	SYMBOL	CRKL	directed	Process(activation)
SYMBOL	RAPGEF2	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	RAPGEF2	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	DOCK4	SYMBOL	RAP1A	directed	Process(activation)
SYMBOL	DOCK4	SYMBOL	RAP1B	directed	Process(activation)
SYMBOL	FARP2	SYMBOL	CDC42	directed	Process(activation)
SYMBOL	MAGI2	SYMBOL	RAPGEF6	directed	Process(activation)
SYMBOL	MAGI2	SYMBOL	RAPGEF2	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PARD6A	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PRKCI	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PRKCZ	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PARD3	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	ACTB	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	ACTG1	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PARD6G	directed	Process(activation)
SYMBOL	CDC42	SYMBOL	PARD6B	directed	Process(activation)
SYMBOL	CDH1	SYMBOL	RAPGEF1	directed	Process(activation)
KEGGCOMP	C00076	SYMBOL	PLCD3	directed	Process(missing)
KEGGCOMP	C00076	SYMBOL	PLCD1	directed	Process(missing)
KEGGCOMP	C00076	SYMBOL	PLCD4	directed	Process(missing)
KEGGCOMP	C00575	SYMBOL	PRKACA	directed	Process
KEGGCOMP	C00575	SYMBOL	PRKACB	directed	Process
KEGGCOMP	C00575	SYMBOL	PRKACG	directed	Process
KEGGCOMP	C01245	SYMBOL	ITPR1	directed	Process
KEGGCOMP	C01245	SYMBOL	ITPR2	directed	Process
KEGGCOMP	C01245	SYMBOL	ITPR3	directed	Process
KEGGCOMP	C13050	SYMBOL	RYR1	directed	Process
KEGGCOMP	C13050	SYMBOL	RYR2	directed	Process
KEGGCOMP	C13050	SYMBOL	RYR3	directed	Process
SYMBOL	PPIF	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ADCY1	KEGGCOMP	C00575	directed	Process
SYMBOL	ADCY2	KEGGCOMP	C00575	directed	Process
SYMBOL	ADCY3	KEGGCOMP	C00575	directed	Process
SYMBOL	ADCY7	KEGGCOMP	C00575	directed	Process
SYMBOL	PLCD3	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCD3	KEGGCOMP	C01245	directed	Process
SYMBOL	CHRNA7	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ADCY8	KEGGCOMP	C00575	directed	Process
SYMBOL	ADCY9	KEGGCOMP	C00575	directed	Process
SYMBOL	CALML6	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ADCY4	KEGGCOMP	C00575	directed	Process
SYMBOL	PTK2B	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PLCB1	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCB1	KEGGCOMP	C01245	directed	Process
SYMBOL	GRIN1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	GRIN2A	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	GRIN2C	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	GRIN2D	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC25A4	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC25A5	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC25A6	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPKA	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPKB	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPR1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPR2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPR3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2A1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2A2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2A3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2B1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2B2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2B3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ATP2B4	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX4	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX5	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	P2RX7	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PLCE1	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCE1	KEGGCOMP	C00575	directed	Process(missing)
SYMBOL	PLCE1	KEGGCOMP	C01245	directed	Process
SYMBOL	CALML5	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PLCB2	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCB2	KEGGCOMP	C01245	directed	Process
SYMBOL	PLCB3	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCB3	KEGGCOMP	C01245	directed	Process
SYMBOL	PLCB4	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCB4	KEGGCOMP	C01245	directed	Process
SYMBOL	PLCD1	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCD1	KEGGCOMP	C01245	directed	Process
SYMBOL	PRKCA	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PRKCB	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PRKCG	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SPHK2	KEGGCOMP	C06124	directed	Process(missing)
SYMBOL	RYR1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	RYR2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	RYR3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC8A2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC8A2	KEGGCOMP	C01330	directed	Process(missing)
SYMBOL	SLC8A1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC8A1	KEGGCOMP	C01330	directed	Process(missing)
SYMBOL	SLC8A3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC8A3	KEGGCOMP	C01330	directed	Process(missing)
SYMBOL	TNNC2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	TNNC1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	VDAC1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	VDAC2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	VDAC3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1A	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1B	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1C	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1D	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1E	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1F	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1S	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CALM1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ORAI2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ITPKC	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CALM2	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CALM3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CALML3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SLC25A31	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PLCD4	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCD4	KEGGCOMP	C01245	directed	Process
SYMBOL	ORAI1	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	SPHK1	KEGGCOMP	C06124	directed	Process(missing)
SYMBOL	CACNA1I	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1H	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CACNA1G	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	PLCZ1	KEGGCOMP	C00165	directed	Process
SYMBOL	PLCZ1	KEGGCOMP	C01245	directed	Process
SYMBOL	P2RX6	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CALML4	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	ORAI3	KEGGCOMP	C00076	directed	Process(missing)
SYMBOL	CD38	KEGGCOMP	C00002	directed	Process(missing)
SYMBOL	CD38	KEGGCOMP	C00004	directed	Process(missing)
SYMBOL	CD38	KEGGCOMP	C13050	directed	Process
SYMBOL	CD38	KEGGCOMP	C13051	directed	Process(missing)
SYMBOL	PPIF	SYMBOL	SLC25A4	undirected	Binding
SYMBOL	PPIF	SYMBOL	SLC25A5	undirected	Binding
SYMBOL	PPIF	SYMBOL	SLC25A6	undirected	Binding
